Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Test1:E1,,,Test1:V1,,,Test1:M1,,,Test1:I1,,,Test1:E2,,,Test1:V2,,,Test1:M2,,,Test1:I2,,,Test1:E3,,,Test1:V3,,,Test1:M3,,,Test1:I3,,,Test1:TOP PLANE1,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
31,0,138.23201,381.822632,318.480591,120.668617,397.593536,429.695984,134.615417,403.608185,565.34967,145.382263,409.302521,707.684082,7.034926,290.944275,323.223297,14.922109,243.40654,438.973724,9.342104,259.734741,567.663147,3.810509,263.639008,719.246765,141.505692,219.167755,305.750244,196.192764,227.761368,413.386627,194.415726,213.647186,580.64032,195.994232,210.73468,711.05835,272.923462,-6.2757,757.624146
32,0,138.079483,382.614777,319.494202,120.490067,397.777039,430.704285,134.552597,403.479034,565.809021,145.153641,409.280823,707.702576,7.350059,291.458496,323.343018,14.623024,243.569366,439.126617,9.140338,259.608856,568.063904,3.741414,263.494629,719.4953,141.372299,219.958176,305.887268,195.961792,228.000092,413.601929,194.254852,213.53331,580.850891,196.016174,210.731155,711.129395,271.918762,-5.715474,757.697632
33,0,137.993149,383.442596,320.504242,119.391556,398.033386,431.764954,134.172318,403.396729,566.294373,145.071075,409.244019,707.61377,6.904693,292.300751,323.85553,14.466038,243.607742,439.204437,8.919754,259.420197,568.459045,3.651753,263.377167,719.745911,141.396118,220.803024,306.028259,195.796967,228.324203,413.916351,194.108643,213.473709,581.02002,195.983978,210.680756,711.249756,271.920746,-5.724809,757.698853
34,0,137.908554,384.235626,321.538757,118.989037,398.258606,433.017914,133.89119,403.231934,566.703308,144.895691,409.183685,707.489136,7.004066,292.929962,323.995209,14.267409,243.652679,439.208588,8.682127,259.153717,568.756836,3.58306,263.185364,719.967773,141.504379,220.560486,306.375183,195.656311,228.625031,414.144989,193.975372,213.336975,581.15033,195.997757,210.647202,711.312256,272.910095,-6.300733,757.638733
35,0,137.78569,385.11026,322.476593,118.731705,398.399323,433.930023,133.548859,403.10965,567.078674,144.825348,409.098663,707.28064,6.805943,293.630646,324.253815,14.198468,243.667755,439.165955,8.475225,258.926788,568.902283,3.489427,263.127014,720.1651,141.315125,220.389481,306.841003,195.61618,229.059326,414.217621,193.821213,213.193527,581.221436,195.922394,210.47612,711.270935,271.978546,-5.788166,757.745789
36,0,137.610611,386.019928,323.265045,118.592224,398.653412,434.829681,133.360718,402.993225,567.390625,144.809723,409.013611,706.996216,7.181563,294.27475,324.407623,14.127222,243.774231,439.095917,8.269072,258.736572,568.883606,3.360195,263.142181,720.299133,141.699615,220.16185,307.202026,195.55481,229.476929,414.245575,193.631714,213.042892,581.213928,195.783936,210.249466,711.179016,271.917175,-5.738434,757.697327
37,0,137.59523,386.906219,324.138428,118.457344,398.874146,435.661896,133.503189,402.829193,567.908813,144.815582,408.935242,706.695618,7.075852,295.321045,324.895538,14.00848,243.890015,438.899719,8.061877,258.585449,568.900757,3.227271,263.172516,720.381042,141.602753,220.336426,307.897156,195.50386,229.828476,414.221069,193.434875,212.867035,581.210388,195.649887,210.106339,711.064453,272.914459,-6.293892,757.639526
38,0,137.704544,387.750122,325.059204,118.561295,398.926788,436.502319,133.258499,402.708893,568.032166,144.926773,408.881866,706.457642,7.593217,295.708954,324.286285,13.866276,244.045547,438.681885,7.841152,258.460449,568.9823,3.095731,263.215698,720.431396,141.934509,221.586212,306.811432,195.391434,230.044724,414.253357,193.24939,212.755981,581.231445,195.527222,209.980392,710.946716,272.917236,-6.280643,757.625671
39,0,137.947922,388.529968,326.073303,118.975533,398.934631,437.623138,132.907303,402.587128,567.959656,144.928024,408.851959,706.315247,7.443621,296.931793,324.878571,13.740035,244.227142,438.553833,7.609811,258.418396,569.148499,2.976157,263.218353,720.540527,141.599319,223.671005,306.927216,195.270294,230.244446,414.369019,193.057053,212.590805,581.360718,195.41925,209.884506,710.895752,271.920471,-5.729262,757.703369
40,0,138.271973,389.278229,327.138306,119.104454,399.031586,438.727966,133.066254,402.444824,568.453918,144.978806,408.860504,706.193604,8.133969,297.72345,324.8302,13.605167,244.459198,438.434296,7.423369,258.41983,569.40448,2.881892,263.246429,720.685242,142.104034,225.324524,306.402283,195.165588,230.349258,414.507751,192.846252,212.396408,581.693726,195.358688,209.797943,710.875549,272.914642,-6.261294,757.628906
41,0,138.689346,390.027832,328.383423,119.118973,399.063477,439.96875,133.055695,402.276215,568.707092,144.925354,408.867432,706.162354,7.871908,298.938507,325.433716,13.606154,244.598907,438.34494,7.214039,258.430298,569.655518,2.805985,263.222504,720.895508,141.656372,227.401489,306.529327,195.155289,230.420258,414.674042,192.602493,212.108078,582.054077,195.325195,209.734238,710.895813,271.972687,-5.761651,757.739441
